chords,path,melspectogram
f,./Guitar_Only/f/f88.wav,"[[-34.281075 -31.325598 -30.767208 ... -40.699863 -42.21964  -35.7817  ]
 [-35.936893 -39.984707 -46.531944 ... -42.14646  -41.911774 -32.091366]
 [-40.177986 -39.595367 -39.835403 ... -24.550426 -24.710213 -25.355015]
 ...
 [-74.11039  -75.9315   -76.36928  ... -77.41124  -77.07902  -75.91892 ]
 [-76.95276  -77.41124  -77.41124  ... -77.41124  -77.41124  -77.41124 ]
 [-76.26037  -77.41124  -77.41124  ... -77.41124  -77.41124  -77.41124 ]]"
f,./Guitar_Only/f/f169.wav,"[[-24.213907 -20.959911 -23.244461 ... -23.466637 -22.965927 -24.092491]
 [-25.222437 -23.167608 -25.573854 ... -34.78909  -29.73546  -30.064966]
 [-14.279278 -13.796749 -15.066914 ... -32.192047 -31.95297  -30.03239 ]
 ...
 [-34.161068 -36.227295 -44.411777 ... -51.125828 -52.491272 -52.14558 ]
 [-34.064575 -35.88907  -45.150383 ... -57.195457 -58.51474  -57.62551 ]
 [-53.240456 -56.574673 -64.34481  ... -65.7743   -65.7743   -65.7743  ]]"
f,./Guitar_Only/f/f26.wav,"[[-33.05537  -31.735626 -34.46758  ... -39.201668 -38.65895  -39.268986]
 [-61.05572  -55.39905  -51.726566 ... -44.377647 -44.468582 -39.250282]
 [-51.800533 -53.32235  -51.901405 ... -26.323555 -26.42822  -25.325945]
 ...
 [-77.191986 -77.191986 -67.11658  ... -76.99033  -77.191986 -77.191986]
 [-77.191986 -77.191986 -72.516464 ... -77.191986 -77.191986 -77.191986]
 [-77.191986 -77.191986 -77.191986 ... -77.191986 -77.191986 -77.191986]]"
f,./Guitar_Only/f/f161.wav,"[[-21.44764  -24.197803 -23.74176  ... -23.641659 -23.817503 -22.059467]
 [-28.985332 -27.159134 -24.168901 ... -21.944077 -23.765354 -22.283867]
 [-20.672745 -13.47867   -8.511866 ... -17.96025  -20.089691 -18.140718]
 ...
 [-21.136932 -13.476107 -11.729948 ... -50.626472 -47.85961  -36.774715]
 [-22.10017  -15.33217  -12.845676 ... -53.951538 -50.516632 -38.79268 ]
 [-34.66715  -28.02333  -24.719238 ... -54.211136 -54.211136 -47.332386]]"
f,./Guitar_Only/f/f61.wav,"[[-51.9809   -49.400158 -43.836197 ... -46.22032  -45.431934 -37.116142]
 [-55.050797 -50.47013  -44.708748 ... -50.79153  -51.195625 -42.73336 ]
 [-42.464794 -41.96896  -36.901276 ... -33.237602 -33.37234  -31.591831]
 ...
 [-67.734726 -62.019928 -64.79333  ... -74.37515  -74.37515  -74.37515 ]
 [-70.83224  -65.442505 -68.55472  ... -74.37515  -74.37515  -74.37515 ]
 [-74.37515  -74.37515  -74.37515  ... -74.37515  -74.37515  -74.37515 ]]"
f,./Guitar_Only/f/f75.wav,"[[-39.11032  -37.702576 -36.0245   ... -35.144226 -35.92433  -31.85544 ]
 [-52.071384 -42.118702 -32.494442 ... -62.111008 -56.577553 -38.559593]
 [-50.70111  -36.726803 -22.859163 ... -49.255074 -47.864365 -35.8721  ]
 ...
 [-78.242    -60.696083 -54.024464 ... -79.617    -79.617    -79.09012 ]
 [-79.617    -65.14363  -58.467293 ... -79.617    -79.617    -79.617   ]
 [-79.617    -79.617    -75.69913  ... -79.617    -79.617    -79.617   ]]"
f,./Guitar_Only/f/f29.wav,"[[-30.863726 -27.392271 -25.005085 ... -24.923393 -24.849674 -24.105532]
 [-46.769352 -43.963238 -40.115936 ... -52.11521  -44.255276 -26.092846]
 [-40.972347 -38.53708  -25.620697 ... -34.66374  -34.208076 -23.556202]
 ...
 [-71.38419  -45.666027 -36.310505 ... -71.38419  -71.38419  -71.38419 ]
 [-71.38419  -53.438076 -45.554676 ... -71.38419  -71.38419  -71.38419 ]
 [-71.38419  -62.815598 -54.308914 ... -71.38419  -71.38419  -71.38419 ]]"
f,./Guitar_Only/f/f146.wav,"[[-18.268469 -22.957056 -24.182724 ... -23.048151 -25.289318 -17.371105]
 [-25.434656 -27.308664 -29.821682 ... -26.528725 -37.538177 -21.64633 ]
 [-15.220952 -16.684639 -13.762161 ... -22.148993 -25.648178 -16.128141]
 ...
 [-45.740833 -48.294262 -45.150215 ... -53.774994 -54.459755 -54.645668]
 [-47.377144 -51.282776 -52.261795 ... -58.328133 -58.140198 -57.365345]
 [-47.113056 -52.977173 -61.453938 ... -61.453938 -61.453938 -61.453938]]"
f,./Guitar_Only/f/f69.wav,"[[-30.031513 -33.82939  -29.527664 ... -36.748207 -34.71678  -30.94629 ]
 [-50.569084 -53.712193 -35.779736 ... -35.28252  -34.935936 -28.125874]
 [-59.28001  -56.192852 -33.345207 ... -17.39074  -17.516312 -19.223711]
 ...
 [-77.77007  -78.47218  -58.12343  ... -78.60893  -78.60893  -75.50914 ]
 [-78.60893  -78.60893  -56.668816 ... -78.60893  -78.60893  -78.40308 ]
 [-78.60893  -78.60893  -66.26317  ... -78.60893  -78.60893  -78.60893 ]]"
f,./Guitar_Only/f/f116.wav,"[[-19.35591   -23.656887  -22.889652  ... -23.934635  -24.068039
  -20.921494 ]
 [-17.689274  -17.57921   -15.279095  ... -31.051657  -29.316236
  -23.129797 ]
 [ -3.6799164   0.6553537   3.3737268 ... -22.316643  -24.19482
  -20.092548 ]
 ...
 [-27.43655   -18.086     -16.160572  ... -36.827385  -39.544674
  -44.70845  ]
 [-26.874474  -19.200155  -18.271046  ... -41.57563   -43.602444
  -48.272495 ]
 [-35.339973  -30.720522  -30.427773  ... -51.043438  -53.122917
  -55.514015 ]]"
f,./Guitar_Only/f/f172.wav,"[[-13.844429   -19.631884   -23.629663   ... -23.226736   -23.691467
  -17.896564  ]
 [-13.034834   -17.374065   -20.624413   ... -27.40653    -28.41913
  -16.532104  ]
 [ -1.8345306   -1.4361149   -0.46142802 ... -11.516033   -11.530093
   -8.757677  ]
 ...
 [-22.38201    -25.580475   -27.21239    ... -52.359066   -52.848915
  -50.89807   ]
 [-28.237913   -32.282825   -35.27413    ... -54.57127    -54.57127
  -54.57127   ]
 [-31.755795   -36.91549    -43.883877   ... -54.57127    -54.57127
  -54.57127   ]]"
f,./Guitar_Only/f/f28.wav,"[[-32.721416 -36.354744 -39.01262  ... -36.925255 -37.27493  -32.031197]
 [-46.44419  -52.58496  -59.859894 ... -46.596718 -44.026676 -30.728363]
 [-36.6351   -39.98572  -43.237576 ... -28.262077 -28.259241 -29.324568]
 ...
 [-71.0954   -70.148    -73.580795 ... -77.741104 -77.55256  -73.69976 ]
 [-75.62494  -75.35912  -78.754364 ... -78.754364 -78.754364 -74.59543 ]
 [-77.18952  -78.754364 -78.754364 ... -78.754364 -78.754364 -78.754364]]"
f,./Guitar_Only/f/f67.wav,"[[-41.76172  -41.84851  -40.347374 ... -43.221897 -42.29905  -37.349705]
 [-37.105595 -35.31062  -31.400509 ... -53.55761  -51.307686 -36.80579 ]
 [-34.07459  -28.197119 -19.495579 ... -35.735508 -35.583046 -30.471039]
 ...
 [-74.62961  -49.68517  -44.40992  ... -79.13376  -79.10247  -77.898705]
 [-77.5359   -53.907616 -49.35703  ... -79.13376  -79.13376  -79.13376 ]
 [-79.13376  -69.34354  -63.415733 ... -79.13376  -79.13376  -79.13376 ]]"
f,./Guitar_Only/f/f156.wav,"[[-20.18321   -21.968113  -23.076485  ... -23.499836  -23.882036
  -25.382738 ]
 [-30.111444  -26.19138   -24.316853  ... -33.46087   -33.30931
  -29.377394 ]
 [-16.985247  -10.294104   -7.1613574 ... -17.374056  -16.51579
  -14.742113 ]
 ...
 [-38.884712  -38.07933   -35.044464  ... -53.114697  -52.239426
  -50.312454 ]
 [-47.856224  -46.500404  -35.568836  ... -58.191338  -57.53959
  -53.59108  ]
 [-55.330826  -55.20588   -48.02847   ... -65.87974   -65.87974
  -62.77935  ]]"
f,./Guitar_Only/f/f155.wav,"[[-25.292244  -24.005043  -24.215454  ... -22.777332  -25.251621
  -15.482017 ]
 [-26.482008  -25.042149  -28.438122  ... -29.980276  -26.720877
  -14.6591625]
 [-21.603706  -16.330708  -11.941109  ... -15.418304  -15.510355
  -12.615228 ]
 ...
 [-38.458485  -36.690647  -38.676445  ... -53.275993  -52.561794
  -50.60005  ]
 [-43.27417   -37.713993  -39.52458   ... -57.15976   -56.98425
  -55.566982 ]
 [-47.399986  -46.436943  -51.565125  ... -62.26176   -62.26176
  -62.26176  ]]"
f,./Guitar_Only/f/f85.wav,"[[-34.631382 -34.74122  -34.016376 ... -35.23607  -37.8025   -33.230854]
 [-38.05348  -35.921818 -37.211823 ... -61.644226 -55.676426 -39.59253 ]
 [-32.76396  -23.127954 -18.370525 ... -57.939865 -56.165882 -39.40982 ]
 ...
 [-69.56126  -63.2741   -42.81951  ... -72.23671  -72.23671  -72.23671 ]
 [-72.23671  -67.25631  -47.026695 ... -72.23671  -72.23671  -72.23671 ]
 [-72.23671  -72.23671  -61.193817 ... -72.23671  -72.23671  -72.23671 ]]"
f,./Guitar_Only/f/f186.wav,"[[-18.210371 -20.163788 -21.079035 ... -21.463806 -23.73589  -20.409887]
 [-19.386015 -21.256542 -19.438202 ... -24.713202 -25.933598 -23.111378]
 [-12.684313  -8.990951  -5.750296 ... -28.357666 -27.501955 -24.956377]
 ...
 [-38.464123 -32.57251  -23.841202 ... -48.680412 -49.250378 -47.01116 ]
 [-42.865032 -41.67705  -34.88216  ... -51.189262 -54.357933 -50.692734]
 [-54.08865  -53.53019  -46.717438 ... -60.76428  -60.76428  -60.76428 ]]"
f,./Guitar_Only/f/f191.wav,"[[-21.827965 -21.765602 -24.673561 ... -23.832361 -23.555506 -24.317116]
 [-27.007904 -27.936665 -30.35151  ... -26.243551 -26.381662 -30.763214]
 [-22.6775   -21.292797 -25.195284 ... -22.71528  -25.357273 -22.256186]
 ...
 [-37.141335 -41.537254 -48.39469  ... -45.408157 -48.35801  -50.59627 ]
 [-42.773666 -45.92206  -51.904907 ... -49.806385 -53.516903 -54.620132]
 [-49.22523  -54.549934 -60.867676 ... -57.366264 -60.20581  -60.867676]]"
f,./Guitar_Only/f/f40.wav,"[[-38.12815  -42.106747 -35.132957 ... -37.150627 -41.24184  -36.90182 ]
 [-46.525932 -44.65347  -38.29861  ... -47.560726 -47.742332 -37.44331 ]
 [-40.80267  -36.98442  -25.358871 ... -29.230803 -29.22842  -27.281517]
 ...
 [-74.23352  -71.0941   -64.885605 ... -77.37409  -78.72267  -73.3617  ]
 [-78.640396 -79.59529  -75.85433  ... -79.59529  -79.59529  -76.354645]
 [-79.59529  -79.59529  -79.59529  ... -79.59529  -79.59529  -79.59529 ]]"
f,./Guitar_Only/f/f11.wav,"[[-44.945107 -44.451004 -44.78276  ... -41.440525 -38.56084  -23.394463]
 [-44.699768 -31.029808 -26.644276 ... -50.029724 -41.570396 -22.788885]
 [-39.58683  -19.761257  -8.781196 ... -33.97071  -33.06649  -19.905619]
 ...
 [-64.243866 -55.151047 -46.82495  ... -71.8544   -71.8544   -71.8544  ]
 [-71.8544   -63.743332 -56.884018 ... -71.8544   -71.8544   -71.8544  ]
 [-71.8544   -71.8544   -67.81138  ... -71.8544   -71.8544   -71.8544  ]]"
f,./Guitar_Only/f/f170.wav,"[[-22.06217   -24.564974  -20.9281    ... -23.99109   -24.674223
  -22.984627 ]
 [-25.758297  -26.06554   -25.168118  ... -33.54936   -34.431915
  -29.868893 ]
 [-15.0522785 -15.920494  -11.671446  ... -28.727007  -29.913301
  -26.055206 ]
 ...
 [-22.599403  -18.998455  -19.11648   ... -51.151142  -51.39099
  -53.770733 ]
 [-23.85743   -19.917435  -19.631392  ... -54.108864  -53.24157
  -56.758873 ]
 [-31.524628  -28.11573   -30.748909  ... -60.258774  -60.258774
  -60.258774 ]]"
f,./Guitar_Only/f/f44.wav,"[[-45.511837 -46.74668  -44.1852   ... -32.912865 -33.39953  -32.584282]
 [-59.122536 -60.817696 -49.223686 ... -45.86128  -44.551907 -30.945807]
 [-63.589024 -58.889183 -46.951797 ... -28.017847 -28.144587 -26.852331]
 ...
 [-78.203186 -78.08434  -67.353386 ... -78.51409  -78.106476 -77.50669 ]
 [-78.5613   -78.5613   -65.992035 ... -78.5613   -78.5613   -78.5613  ]
 [-78.5613   -78.5613   -78.5613   ... -78.5613   -78.5613   -78.5613  ]]"
f,./Guitar_Only/f/f99.wav,"[[-32.556816 -35.77088  -33.430935 ... -34.211174 -34.168674 -32.001743]
 [-40.543446 -35.586697 -36.741882 ... -44.304497 -43.507538 -30.254286]
 [-34.18553  -25.88561  -20.741167 ... -26.792994 -27.220303 -25.427193]
 ...
 [-70.34108  -69.77211  -70.47629  ... -77.39258  -77.96835  -76.365654]
 [-74.34745  -72.56139  -75.05441  ... -77.96835  -77.96835  -77.48376 ]
 [-77.96835  -77.96835  -77.96835  ... -77.96835  -77.96835  -77.96835 ]]"
f,./Guitar_Only/f/f94.wav,"[[-37.911285 -35.045288 -34.176098 ... -36.228645 -33.7619   -29.423868]
 [-58.95604  -51.720547 -37.077366 ... -46.11445  -45.32276  -32.265835]
 [-55.900085 -53.612064 -37.636753 ... -29.177368 -29.389894 -28.35351 ]
 ...
 [-72.11389  -72.11389  -53.05296  ... -72.11389  -72.11389  -72.11389 ]
 [-72.11389  -72.11389  -59.063187 ... -72.11389  -72.11389  -72.11389 ]
 [-72.11389  -72.11389  -71.62775  ... -72.11389  -72.11389  -72.11389 ]]"
f,./Guitar_Only/f/f74.wav,"[[-46.781494 -40.088516 -39.552048 ... -45.148193 -46.395756 -42.462505]
 [-54.281353 -54.022873 -35.147224 ... -33.2478   -33.53005  -31.439068]
 [-48.89228  -50.53114  -25.774935 ... -15.458422 -15.738342 -17.808315]
 ...
 [-70.564926 -70.564926 -65.53605  ... -70.564926 -70.564926 -70.564926]
 [-70.564926 -70.564926 -70.564926 ... -70.564926 -70.564926 -70.564926]
 [-70.564926 -70.564926 -70.564926 ... -70.564926 -70.564926 -70.564926]]"
f,./Guitar_Only/f/f63.wav,"[[-36.438034 -33.385277 -33.15934  ... -30.25448  -31.070406 -34.431652]
 [-40.612034 -44.168774 -34.001274 ... -38.848236 -38.790787 -36.559322]
 [-38.27948  -38.69465  -23.666946 ... -21.041355 -20.835594 -22.0255  ]
 ...
 [-74.79202  -71.325294 -61.12318  ... -74.79202  -74.79202  -74.32635 ]
 [-74.79202  -74.79202  -65.57085  ... -74.79202  -74.79202  -74.79202 ]
 [-74.79202  -74.79202  -74.79202  ... -74.79202  -74.79202  -74.79202 ]]"
f,./Guitar_Only/f/f23.wav,"[[-37.94746  -32.973488 -33.67662  ... -40.04183  -39.407097 -33.115894]
 [-64.9584   -33.313026 -22.81764  ... -52.009148 -43.8508   -29.460917]
 [-52.15451  -37.09346  -12.445648 ... -38.182453 -36.079357 -29.051273]
 ...
 [-67.0457   -58.70527  -46.410885 ... -67.0457   -67.0457   -67.0457  ]
 [-67.0457   -61.121323 -47.37889  ... -67.0457   -67.0457   -67.0457  ]
 [-67.0457   -67.0457   -63.242573 ... -67.0457   -67.0457   -67.0457  ]]"
f,./Guitar_Only/f/f157.wav,"[[-24.09549   -24.94724   -22.693584  ... -22.603113  -24.334831
  -23.663818 ]
 [-37.839382  -33.902668  -25.36016   ... -34.33688   -34.480442
  -25.770065 ]
 [-37.566628  -32.186718  -17.662663  ... -37.069115  -35.65194
  -24.304108 ]
 ...
 [-48.398064  -22.07672   -15.8018055 ... -53.592743  -54.478397
  -54.40073  ]
 [-52.23371   -28.444065  -21.634695  ... -57.5562    -56.689133
  -55.090874 ]
 [-61.080845  -35.915142  -29.5798    ... -61.080845  -61.080845
  -61.080845 ]]"
f,./Guitar_Only/f/f96.wav,"[[-29.808664 -32.724957 -31.427917 ... -39.40584  -43.21812  -32.1044  ]
 [-49.026226 -50.499657 -45.208164 ... -43.65249  -43.75626  -32.106167]
 [-49.52877  -47.86686  -41.924362 ... -26.167435 -26.33815  -24.036177]
 ...
 [-75.38668  -76.23448  -69.235634 ... -76.23448  -76.23448  -76.23448 ]
 [-76.23448  -76.23448  -74.4153   ... -76.23448  -76.23448  -76.23448 ]
 [-76.23448  -76.23448  -76.23448  ... -76.23448  -76.23448  -76.23448 ]]"
f,./Guitar_Only/f/f50.wav,"[[-49.463444 -48.986893 -41.481556 ... -35.708755 -36.08495  -30.588778]
 [-52.69158  -40.85269  -34.23409  ... -46.11013  -44.46805  -32.000774]
 [-48.763653 -35.111958 -21.159939 ... -28.060236 -28.183805 -30.417805]
 ...
 [-77.85051  -64.78877  -62.720562 ... -76.995476 -77.85051  -77.03248 ]
 [-77.85051  -68.17535  -65.6451   ... -77.85051  -77.85051  -77.85051 ]
 [-77.85051  -77.85051  -77.85051  ... -77.85051  -77.85051  -77.85051 ]]"
f,./Guitar_Only/f/f147.wav,"[[-24.895048 -23.87536  -21.917078 ... -23.068539 -24.90445  -18.74892 ]
 [-33.085247 -26.617733 -25.529034 ... -32.068306 -30.799944 -21.380089]
 [-28.02097  -18.597206  -9.499372 ... -16.827497 -16.269028 -13.321366]
 ...
 [-37.44995  -29.727081 -28.832302 ... -51.91136  -53.61007  -52.693462]
 [-37.95905  -31.706306 -31.55371  ... -56.285713 -56.285713 -55.523067]
 [-46.489708 -40.57435  -40.476383 ... -56.285713 -56.285713 -56.285713]]"
f,./Guitar_Only/f/f145.wav,"[[-23.66262  -22.9162   -23.181927 ... -24.48465  -23.813257 -24.470585]
 [-24.525557 -26.14439  -29.75107  ... -36.988552 -38.220856 -26.380505]
 [-24.247517 -22.32771  -23.101864 ... -36.968655 -39.532207 -23.848434]
 ...
 [-50.80374  -48.623047 -49.01832  ... -53.42906  -53.617393 -50.45015 ]
 [-51.958775 -50.084984 -51.552147 ... -59.392056 -58.755974 -56.25551 ]
 [-57.223587 -55.499706 -55.388214 ... -67.80133  -67.80133  -63.17934 ]]"
f,./Guitar_Only/f/f185.wav,"[[-28.632603 -22.57188  -22.565983 ... -25.575964 -22.432953 -23.580454]
 [-31.55973  -24.827013 -23.650131 ... -27.12226  -24.867165 -28.941977]
 [-24.424759 -12.858367  -6.652879 ... -24.12648  -27.080915 -27.597649]
 ...
 [-46.9697   -42.674908 -43.212147 ... -39.225697 -48.99404  -50.231606]
 [-52.20707  -48.249306 -48.0643   ... -44.577217 -54.37085  -55.88919 ]
 [-57.489944 -58.612156 -59.79319  ... -55.736637 -59.79319  -59.79319 ]]"
f,./Guitar_Only/f/f46.wav,"[[-37.066223 -36.52389  -36.50374  ... -38.450085 -41.51805  -36.65484 ]
 [-53.189693 -56.16204  -54.93971  ... -43.264812 -42.55336  -32.718376]
 [-51.075935 -55.389885 -53.924583 ... -24.985725 -25.171104 -25.882229]
 ...
 [-75.72594  -75.72594  -72.48555  ... -75.72594  -75.72594  -75.27338 ]
 [-75.72594  -75.72594  -72.42903  ... -75.72594  -75.72594  -75.72594 ]
 [-75.72594  -75.72594  -75.72594  ... -75.72594  -75.72594  -75.72594 ]]"
f,./Guitar_Only/f/f190.wav,"[[-21.877056 -21.69175  -24.055485 ... -22.505661 -20.258139 -20.498917]
 [-26.62371  -27.848816 -24.355007 ... -21.321613 -21.348856 -29.068077]
 [-19.24996  -17.21979  -18.883825 ... -19.988297 -17.555979 -23.460749]
 ...
 [-39.885292 -43.083786 -48.156326 ... -48.969788 -48.208042 -49.52169 ]
 [-43.028534 -46.664017 -53.90579  ... -52.715496 -52.021606 -51.743107]
 [-57.83532  -59.730522 -60.42077  ... -60.42077  -60.42077  -60.42077 ]]"
f,./Guitar_Only/f/f62.wav,"[[-32.994423 -35.562202 -34.621723 ... -31.42704  -31.692852 -31.173656]
 [-36.048664 -33.457733 -30.274006 ... -38.4535   -38.24947  -31.643045]
 [-30.539402 -24.121273 -21.188416 ... -20.630047 -20.683382 -22.314966]
 ...
 [-48.450512 -43.37223  -43.882298 ... -71.956825 -71.956825 -71.956825]
 [-57.299294 -49.905277 -49.587368 ... -71.956825 -71.956825 -71.956825]
 [-69.33314  -63.928867 -62.66677  ... -71.956825 -71.956825 -71.956825]]"
f,./Guitar_Only/f/f135.wav,"[[-24.69901  -23.579773 -24.072418 ... -24.108849 -23.191357 -23.753616]
 [-26.988523 -26.3009   -25.754791 ... -32.52857  -33.61212  -26.759575]
 [-20.0976    -8.897974  -7.006398 ... -23.82334  -28.336372 -25.67649 ]
 ...
 [-19.572508 -15.822098 -15.135242 ... -26.147724 -24.482908 -33.173016]
 [-23.603493 -18.857626 -18.863848 ... -26.21376  -24.11788  -32.770687]
 [-35.612217 -29.297771 -29.291222 ... -34.4593   -32.35464  -41.44983 ]]"
f,./Guitar_Only/f/f167.wav,"[[-22.327942 -23.92242  -23.077877 ... -24.25383  -23.875137 -23.125267]
 [-42.268677 -31.457598 -23.626442 ... -33.277298 -31.409481 -23.02059 ]
 [-38.079433 -26.502638  -9.942117 ... -24.64352  -24.162605 -25.419817]
 ...
 [-51.07908  -42.149433 -38.35048  ... -51.397976 -52.150467 -52.26937 ]
 [-55.6969   -46.4058   -44.083176 ... -56.933884 -57.51804  -55.629734]
 [-63.027073 -56.835564 -55.536453 ... -63.707115 -63.707115 -63.707115]]"
f,./Guitar_Only/f/f92.wav,"[[-48.609295 -41.91323  -36.542873 ... -40.64459  -34.908226 -24.866356]
 [-39.623283 -38.811462 -36.475674 ... -35.884647 -34.892014 -21.6334  ]
 [-24.126038 -22.537128 -20.308926 ... -17.686565 -17.791924 -15.258226]
 ...
 [-68.57491  -66.24282  -62.16358  ... -68.57491  -68.57491  -68.57491 ]
 [-68.57491  -68.57491  -68.57491  ... -68.57491  -68.57491  -68.57491 ]
 [-68.57491  -68.57491  -68.57491  ... -68.57491  -68.57491  -68.57491 ]]"
f,./Guitar_Only/f/f175.wav,"[[-22.56962  -23.055046 -24.934608 ... -24.701935 -23.281628 -25.482962]
 [-31.749882 -33.6752   -26.940765 ... -35.606197 -39.128643 -39.442432]
 [-23.246418 -17.739243 -16.371998 ... -31.033182 -29.171087 -27.273357]
 ...
 [-41.179626 -44.694027 -50.069622 ... -54.23015  -54.13811  -53.019844]
 [-43.21651  -47.201347 -54.22087  ... -58.731884 -58.123135 -58.95285 ]
 [-52.579742 -56.390614 -59.83825  ... -59.83825  -59.83825  -59.83825 ]]"
f,./Guitar_Only/f/f154.wav,"[[-23.398827  -23.122538  -24.048717  ... -24.012726  -22.38324
  -22.324879 ]
 [-26.598412  -24.84194   -21.621695  ... -29.495554  -28.2602
  -21.240595 ]
 [-13.262352   -6.3111944  -2.723389  ... -12.529009  -11.797037
  -13.572392 ]
 ...
 [-45.59534   -45.555153  -26.99399   ... -52.18293   -49.561302
  -47.96864  ]
 [-46.667553  -46.73723   -35.86498   ... -54.393707  -54.00856
  -51.160324 ]
 [-54.73209   -56.76957   -45.26127   ... -61.38018   -61.38018
  -61.278595 ]]"
f,./Guitar_Only/f/f199.wav,"[[-22.415558 -24.56569  -20.606758 ... -19.063925 -26.373802 -22.232685]
 [-25.557821 -23.900396 -23.348553 ... -22.445135 -29.426025 -29.97119 ]
 [-28.253996 -14.343953  -6.752426 ... -19.206467 -27.621614 -30.477402]
 ...
 [-47.451054 -46.425255 -47.482906 ... -48.17446  -48.701584 -49.56417 ]
 [-48.995605 -51.35292  -52.087784 ... -53.58657  -55.081135 -54.87974 ]
 [-58.49596  -58.49596  -58.49596  ... -58.49596  -58.49596  -58.49596 ]]"
f,./Guitar_Only/f/f195.wav,"[[-22.689026  -23.502045  -24.277859  ... -24.073261  -21.958221
  -25.624964 ]
 [-28.952515  -26.913584  -27.198336  ... -28.519995  -29.642439
  -32.647892 ]
 [-11.311863   -5.444804   -3.0186343 ... -16.615332  -23.32042
  -22.132908 ]
 ...
 [-34.852985  -32.471855  -34.62774   ... -45.64248   -38.398163
  -37.036026 ]
 [-40.492554  -38.73274   -38.8776    ... -50.87219   -44.47867
  -41.355133 ]
 [-46.366028  -44.56923   -47.18477   ... -55.88604   -55.88604
  -51.923912 ]]"
f,./Guitar_Only/f/f47.wav,"[[-22.21603  -27.958757 -33.444874 ... -34.547745 -33.9572   -34.105602]
 [-18.815783 -24.591007 -35.14313  ... -43.31663  -43.65465  -42.519894]
 [ -8.955966 -13.372798 -16.459425 ... -25.169243 -25.25272  -25.985321]
 ...
 [-39.544796 -41.461792 -46.511494 ... -73.455055 -73.455055 -73.455055]
 [-40.23269  -43.73123  -50.202736 ... -73.455055 -73.455055 -73.455055]
 [-44.864685 -50.50309  -63.693764 ... -73.455055 -73.455055 -73.455055]]"
